verbs,traitq,ratings,questionnarie,q_id,verb_id,negative_flag,pca_cat,traitq_id,pca_cat_id_q
仕事する,責任感のある-責任感のない,0,非社交的な-社交的な,3,21,0,responsibility,traitq08,cat3
仕事する,軽率な-慎重な,2,非社交的な-社交的な,3,21,0,responsibility,traitq09,cat3
仕事する,非社交的な-社交的な,2,非社交的な-社交的な,3,21,0,responsibility,traitq07,cat2
仕事する,心の広い-心の狭い,-2,積極的な-消極的な,4,21,0,responsibility,traitq06,cat1
仕事する,感じの悪い-感じの良い,2,積極的な-消極的な,4,21,0,responsibility,traitq14,cat1
仕事する,積極的な-消極的な,-3,積極的な-消極的な,4,21,0,responsibility,traitq01,cat2
仕事する,責任感のある-責任感のない,0,積極的な-消極的な,4,21,0,responsibility,traitq08,cat3
仕事する,軽率な-慎重な,2,積極的な-消極的な,4,21,0,responsibility,traitq09,cat3
仕事する,非社交的な-社交的な,2,積極的な-消極的な,4,21,0,responsibility,traitq07,cat2
仕事する,心の広い-心の狭い,-2,責任感のある-責任感のない,5,21,0,responsibility,traitq06,cat1
仕事する,感じの悪い-感じの良い,2,責任感のある-責任感のない,5,21,0,responsibility,traitq14,cat1
仕事する,積極的な-消極的な,-3,責任感のある-責任感のない,5,21,0,responsibility,traitq01,cat2
仕事する,責任感のある-責任感のない,0,責任感のある-責任感のない,5,21,0,responsibility,traitq08,cat3
仕事する,軽率な-慎重な,2,責任感のある-責任感のない,5,21,0,responsibility,traitq09,cat3
仕事する,非社交的な-社交的な,2,責任感のある-責任感のない,5,21,0,responsibility,traitq07,cat2
仕事する,心の広い-心の狭い,-2,軽率な-慎重な,6,21,0,responsibility,traitq06,cat1
仕事する,感じの悪い-感じの良い,2,軽率な-慎重な,6,21,0,responsibility,traitq14,cat1
仕事する,積極的な-消極的な,-3,軽率な-慎重な,6,21,0,responsibility,traitq01,cat2
仕事する,責任感のある-責任感のない,0,軽率な-慎重な,6,21,0,responsibility,traitq08,cat3
仕事する,軽率な-慎重な,2,軽率な-慎重な,6,21,0,responsibility,traitq09,cat3
仕事する,非社交的な-社交的な,2,軽率な-慎重な,6,21,0,responsibility,traitq07,cat2
買う,心の広い-心の狭い,-1,感じの悪い-感じの良い,1,22,0,responsibility,traitq06,cat1
買う,感じの悪い-感じの良い,3,感じの悪い-感じの良い,1,22,0,responsibility,traitq14,cat1
買う,積極的な-消極的な,-2,感じの悪い-感じの良い,1,22,0,responsibility,traitq01,cat2
買う,責任感のある-責任感のない,-2,感じの悪い-感じの良い,1,22,0,responsibility,traitq08,cat3
買う,軽率な-慎重な,0,感じの悪い-感じの良い,1,22,0,responsibility,traitq09,cat3
買う,非社交的な-社交的な,2,感じの悪い-感じの良い,1,22,0,responsibility,traitq07,cat2
買う,心の広い-心の狭い,-1,心の広い-心の狭い,2,22,0,responsibility,traitq06,cat1
買う,感じの悪い-感じの良い,3,心の広い-心の狭い,2,22,0,responsibility,traitq14,cat1
買う,積極的な-消極的な,-2,心の広い-心の狭い,2,22,0,responsibility,traitq01,cat2
買う,責任感のある-責任感のない,-2,心の広い-心の狭い,2,22,0,responsibility,traitq08,cat3
買う,軽率な-慎重な,0,心の広い-心の狭い,2,22,0,responsibility,traitq09,cat3
買う,非社交的な-社交的な,2,心の広い-心の狭い,2,22,0,responsibility,traitq07,cat2
買う,心の広い-心の狭い,-1,非社交的な-社交的な,3,22,0,responsibility,traitq06,cat1
買う,感じの悪い-感じの良い,3,非社交的な-社交的な,3,22,0,responsibility,traitq14,cat1
買う,積極的な-消極的な,-2,非社交的な-社交的な,3,22,0,responsibility,traitq01,cat2
買う,責任感のある-責任感のない,-2,非社交的な-社交的な,3,22,0,responsibility,traitq08,cat3
買う,軽率な-慎重な,0,非社交的な-社交的な,3,22,0,responsibility,traitq09,cat3
買う,非社交的な-社交的な,2,非社交的な-社交的な,3,22,0,responsibility,traitq07,cat2
買う,心の広い-心の狭い,-1,積極的な-消極的な,4,22,0,responsibility,traitq06,cat1
買う,感じの悪い-感じの良い,3,積極的な-消極的な,4,22,0,responsibility,traitq14,cat1
買う,積極的な-消極的な,-2,積極的な-消極的な,4,22,0,responsibility,traitq01,cat2
買う,責任感のある-責任感のない,-2,積極的な-消極的な,4,22,0,responsibility,traitq08,cat3
買う,軽率な-慎重な,0,積極的な-消極的な,4,22,0,responsibility,traitq09,cat3
買う,非社交的な-社交的な,2,積極的な-消極的な,4,22,0,responsibility,traitq07,cat2
買う,心の広い-心の狭い,-1,責任感のある-責任感のない,5,22,0,responsibility,traitq06,cat1
買う,感じの悪い-感じの良い,3,責任感のある-責任感のない,5,22,0,responsibility,traitq14,cat1
買う,積極的な-消極的な,-2,責任感のある-責任感のない,5,22,0,responsibility,traitq01,cat2
買う,責任感のある-責任感のない,-2,責任感のある-責任感のない,5,22,0,responsibility,traitq08,cat3
買う,軽率な-慎重な,0,責任感のある-責任感のない,5,22,0,responsibility,traitq09,cat3
買う,非社交的な-社交的な,2,責任感のある-責任感のない,5,22,0,responsibility,traitq07,cat2
買う,心の広い-心の狭い,-1,軽率な-慎重な,6,22,0,responsibility,traitq06,cat1
買う,感じの悪い-感じの良い,3,軽率な-慎重な,6,22,0,responsibility,traitq14,cat1
買う,積極的な-消極的な,-2,軽率な-慎重な,6,22,0,responsibility,traitq01,cat2
買う,責任感のある-責任感のない,-2,軽率な-慎重な,6,22,0,responsibility,traitq08,cat3
買う,軽率な-慎重な,0,軽率な-慎重な,6,22,0,responsibility,traitq09,cat3
買う,非社交的な-社交的な,2,軽率な-慎重な,6,22,0,responsibility,traitq07,cat2
考える,心の広い-心の狭い,-2,感じの悪い-感じの良い,1,23,0,responsibility,traitq06,cat1
考える,感じの悪い-感じの良い,3,感じの悪い-感じの良い,1,23,0,responsibility,traitq14,cat1
考える,積極的な-消極的な,-1,感じの悪い-感じの良い,1,23,0,responsibility,traitq01,cat2
考える,責任感のある-責任感のない,-3,感じの悪い-感じの良い,1,23,0,responsibility,traitq08,cat3
考える,軽率な-慎重な,2,感じの悪い-感じの良い,1,23,0,responsibility,traitq09,cat3
考える,非社交的な-社交的な,3,感じの悪い-感じの良い,1,23,0,responsibility,traitq07,cat2
考える,心の広い-心の狭い,-2,心の広い-心の狭い,2,23,0,responsibility,traitq06,cat1
考える,感じの悪い-感じの良い,3,心の広い-心の狭い,2,23,0,responsibility,traitq14,cat1
考える,積極的な-消極的な,-1,心の広い-心の狭い,2,23,0,responsibility,traitq01,cat2
考える,責任感のある-責任感のない,-3,心の広い-心の狭い,2,23,0,responsibility,traitq08,cat3
考える,軽率な-慎重な,2,心の広い-心の狭い,2,23,0,responsibility,traitq09,cat3
考える,非社交的な-社交的な,3,心の広い-心の狭い,2,23,0,responsibility,traitq07,cat2
考える,心の広い-心の狭い,-2,非社交的な-社交的な,3,23,0,responsibility,traitq06,cat1
考える,感じの悪い-感じの良い,3,非社交的な-社交的な,3,23,0,responsibility,traitq14,cat1
考える,積極的な-消極的な,-1,非社交的な-社交的な,3,23,0,responsibility,traitq01,cat2
考える,責任感のある-責任感のない,-3,非社交的な-社交的な,3,23,0,responsibility,traitq08,cat3
考える,軽率な-慎重な,2,非社交的な-社交的な,3,23,0,responsibility,traitq09,cat3
考える,非社交的な-社交的な,3,非社交的な-社交的な,3,23,0,responsibility,traitq07,cat2
考える,心の広い-心の狭い,-2,積極的な-消極的な,4,23,0,responsibility,traitq06,cat1
考える,感じの悪い-感じの良い,3,積極的な-消極的な,4,23,0,responsibility,traitq14,cat1
考える,積極的な-消極的な,-1,積極的な-消極的な,4,23,0,responsibility,traitq01,cat2
考える,責任感のある-責任感のない,-3,積極的な-消極的な,4,23,0,responsibility,traitq08,cat3
考える,軽率な-慎重な,2,積極的な-消極的な,4,23,0,responsibility,traitq09,cat3
考える,非社交的な-社交的な,3,積極的な-消極的な,4,23,0,responsibility,traitq07,cat2
考える,心の広い-心の狭い,-2,責任感のある-責任感のない,5,23,0,responsibility,traitq06,cat1
考える,感じの悪い-感じの良い,3,責任感のある-責任感のない,5,23,0,responsibility,traitq14,cat1
考える,積極的な-消極的な,-1,責任感のある-責任感のない,5,23,0,responsibility,traitq01,cat2
考える,責任感のある-責任感のない,-3,責任感のある-責任感のない,5,23,0,responsibility,traitq08,cat3
考える,軽率な-慎重な,2,責任感のある-責任感のない,5,23,0,responsibility,traitq09,cat3
考える,非社交的な-社交的な,3,責任感のある-責任感のない,5,23,0,responsibility,traitq07,cat2
考える,心の広い-心の狭い,-2,軽率な-慎重な,6,23,0,responsibility,traitq06,cat1
考える,感じの悪い-感じの良い,3,軽率な-慎重な,6,23,0,responsibility,traitq14,cat1
考える,積極的な-消極的な,-1,軽率な-慎重な,6,23,0,responsibility,traitq01,cat2
考える,責任感のある-責任感のない,-3,軽率な-慎重な,6,23,0,responsibility,traitq08,cat3
考える,軽率な-慎重な,2,軽率な-慎重な,6,23,0,responsibility,traitq09,cat3
考える,非社交的な-社交的な,3,軽率な-慎重な,6,23,0,responsibility,traitq07,cat2
決める,心の広い-心の狭い,-2,感じの悪い-感じの良い,1,24,0,responsibility,traitq06,cat1
決める,感じの悪い-感じの良い,2,感じの悪い-感じの良い,1,24,0,responsibility,traitq14,cat1
決める,積極的な-消極的な,-3,感じの悪い-感じの良い,1,24,0,responsibility,traitq01,cat2
決める,責任感のある-責任感のない,-2,感じの悪い-感じの良い,1,24,0,responsibility,traitq08,cat3
決める,軽率な-慎重な,2,感じの悪い-感じの良い,1,24,0,responsibility,traitq09,cat3
決める,非社交的な-社交的な,-1,感じの悪い-感じの良い,1,24,0,responsibility,traitq07,cat2
決める,心の広い-心の狭い,-2,心の広い-心の狭い,2,24,0,responsibility,traitq06,cat1
決める,感じの悪い-感じの良い,2,心の広い-心の狭い,2,24,0,responsibility,traitq14,cat1
決める,積極的な-消極的な,-3,心の広い-心の狭い,2,24,0,responsibility,traitq01,cat2
決める,責任感のある-責任感のない,-2,心の広い-心の狭い,2,24,0,responsibility,traitq08,cat3
決める,軽率な-慎重な,2,心の広い-心の狭い,2,24,0,responsibility,traitq09,cat3
決める,非社交的な-社交的な,-1,心の広い-心の狭い,2,24,0,responsibility,traitq07,cat2
決める,心の広い-心の狭い,-2,非社交的な-社交的な,3,24,0,responsibility,traitq06,cat1
決める,感じの悪い-感じの良い,2,非社交的な-社交的な,3,24,0,responsibility,traitq14,cat1
決める,積極的な-消極的な,-3,非社交的な-社交的な,3,24,0,responsibility,traitq01,cat2
決める,責任感のある-責任感のない,-2,非社交的な-社交的な,3,24,0,responsibility,traitq08,cat3
決める,軽率な-慎重な,2,非社交的な-社交的な,3,24,0,responsibility,traitq09,cat3
決める,非社交的な-社交的な,-1,非社交的な-社交的な,3,24,0,responsibility,traitq07,cat2
決める,心の広い-心の狭い,-2,積極的な-消極的な,4,24,0,responsibility,traitq06,cat1
決める,感じの悪い-感じの良い,2,積極的な-消極的な,4,24,0,responsibility,traitq14,cat1
決める,積極的な-消極的な,-3,積極的な-消極的な,4,24,0,responsibility,traitq01,cat2
決める,責任感のある-責任感のない,-2,積極的な-消極的な,4,24,0,responsibility,traitq08,cat3
決める,軽率な-慎重な,2,積極的な-消極的な,4,24,0,responsibility,traitq09,cat3
決める,非社交的な-社交的な,-1,積極的な-消極的な,4,24,0,responsibility,traitq07,cat2
決める,心の広い-心の狭い,-2,責任感のある-責任感のない,5,24,0,responsibility,traitq06,cat1
決める,感じの悪い-感じの良い,2,責任感のある-責任感のない,5,24,0,responsibility,traitq14,cat1
決める,積極的な-消極的な,-3,責任感のある-責任感のない,5,24,0,responsibility,traitq01,cat2
決める,責任感のある-責任感のない,-2,責任感のある-責任感のない,5,24,0,responsibility,traitq08,cat3
決める,軽率な-慎重な,2,責任感のある-責任感のない,5,24,0,responsibility,traitq09,cat3
決める,非社交的な-社交的な,-1,責任感のある-責任感のない,5,24,0,responsibility,traitq07,cat2
決める,心の広い-心の狭い,-2,軽率な-慎重な,6,24,0,responsibility,traitq06,cat1
決める,感じの悪い-感じの良い,2,軽率な-慎重な,6,24,0,responsibility,traitq14,cat1
決める,積極的な-消極的な,-3,軽率な-慎重な,6,24,0,responsibility,traitq01,cat2
決める,責任感のある-責任感のない,-2,軽率な-慎重な,6,24,0,responsibility,traitq08,cat3
決める,軽率な-慎重な,2,軽率な-慎重な,6,24,0,responsibility,traitq09,cat3
決める,非社交的な-社交的な,-1,軽率な-慎重な,6,24,0,responsibility,traitq07,cat2
計画する,心の広い-心の狭い,-2,感じの悪い-感じの良い,1,25,0,responsibility,traitq06,cat1
計画する,感じの悪い-感じの良い,3,感じの悪い-感じの良い,1,25,0,responsibility,traitq14,cat1
計画する,積極的な-消極的な,-3,感じの悪い-感じの良い,1,25,0,responsibility,traitq01,cat2
計画する,責任感のある-責任感のない,-2,感じの悪い-感じの良い,1,25,0,responsibility,traitq08,cat3
計画する,軽率な-慎重な,2,感じの悪い-感じの良い,1,25,0,responsibility,traitq09,cat3
計画する,非社交的な-社交的な,3,感じの悪い-感じの良い,1,25,0,responsibility,traitq07,cat2
計画する,心の広い-心の狭い,-2,心の広い-心の狭い,2,25,0,responsibility,traitq06,cat1
計画する,感じの悪い-感じの良い,3,心の広い-心の狭い,2,25,0,responsibility,traitq14,cat1
計画する,積極的な-消極的な,-3,心の広い-心の狭い,2,25,0,responsibility,traitq01,cat2
計画する,責任感のある-責任感のない,-2,心の広い-心の狭い,2,25,0,responsibility,traitq08,cat3
計画する,軽率な-慎重な,2,心の広い-心の狭い,2,25,0,responsibility,traitq09,cat3
